#S_x, S_y
0.1420801404421539, 0.9948949135830101
2.6583609039055673, 0.9604456611210586
5.577246589523128, 0.925963615463046
8.59678350567922, 0.891875088157764
11.415017960758242, 0.8574028804585696
14.333903646375802, 0.8231077560181042
17.252789331993355, 0.7895111266537354
20.272326248149454, 0.755520978936636
23.392514394844085, 0.7225778711223374
26.613353772077254, 0.6891147569133593
29.733541918771884, 0.6549524449169404
33.25633498762067, 0.6224133961255347
36.47717436485383, 0.589751372848901
39.9999674337026, 0.5571139444693127
43.422109272012854, 0.5247519789366359
46.74359987978455, 0.4933955933374544
50.76964910132602, 0.46121141377485053
54.29244217017479, 0.43065190283994825
58.21784016117771, 0.39902614455883834
62.143238152180636, 0.368815412687755
66.16928737372209, 0.3385201212182577
70.39663905634063, 0.30968436121058407
74.7246419694977, 0.28022107997257395
78.8513424215777, 0.25142396908882936
83.48129902635037, 0.2245663415149708
88.21190686166159, 0.1979195273443607
92.84186346643429, 0.17236894287064286
97.87442499336112, 0.14698700911952378
103.00763775082646, 0.12429294625982301
108.3421529693689, 0.10187294082434539
113.77731941844988, 0.08128952168050163
119.61509078968498, 0.06249299709752609
125.35221093038157, 0.04640090731622415
131.4919359932323, 0.03066298405237955
137.5310098255445, 0.01947019776257264
143.9726885800108, 0.010531709464836503
150.51501856501568, 0.002894174102258118
156.95669731948203, 0.003212268104048732
163.70032976556396, -0.00003425830597825197
169.94070605895323, -0.0006835635879836044
176.28173358288103, -0.0003293970705260385
183.025366028963, 0.001677546528399576
189.56769601396786, 0.00045763963493494764
196.11002599897273, 0.0008511579876655517
202.45105352290054, -0.00018182768825214524
208.9933835079054, -0.00013263789416084748
215.63636472344882, -0.0009196745996218336
222.1786947084537, -0.0005458321645279707
228.72102469345856, -0.0003293970705260385
234.96140098684782, -0.00009328605888780928
241.6043822023912, -0.0006835635879836044
248.24736341793465, -0.0002450717092268295
